Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22139 10/05/2024	CAPMATIC	MONTREAL-NORD,PLQAREDO ,TX	5,990.00 CA	5,200.00 790.00
22140 30/05/2024	THEATRIXX TECHNOLOGIES	MONTREAL,PQ LAS VEGAS,NV	8,245.00 CA	6,800.00 1,445.00
22141 07/05/2024	SCOTTS CANADA LTD	LACHINE,PQ DELHI,ON	750.00 CA	550.00 200.00
22142 09/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22143 08/05/2024	DEXTER	LONGUEUIL,PQ L'ISLE-VERTE,PQ	995.00 CA	750.00 245.00
22144 14/05/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22145 15/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22146 17/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22147 14/05/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22148 14/05/2024	EMBALLAGES AT	LANDRIENNE,PQ MIRABEL,PQ	1,700.00 CA	1,500.00 200.00
22149 15/05/2024	SCOTTS CANADA LTD	DELHI,ON MIRAMICHI,NB	3,350.00 CA	3,000.00 350.00
22150 22/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22151 24/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22152 21/05/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	250.00 CA	145.00 105.00
22153 22/05/2024	SCOTTS DELHI	DELHI,ON MIRAMICHI,NB	3,350.00 CA	3,000.00 350.00
22154 22/05/2024	DEXTER	LONGUEUIL,PQ MIRAMICHI,NB	1,650.00 CA	1,375.00 275.00
22155 28/05/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22156 29/05/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,000.00 400.00
22157 30/05/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22158 22/05/2024	EMBALLAGES AT	MIRABEL,PQ AMOS,PQ	750.00 CA	550.00 200.00
22159 23/05/2024	DEXTER	LONGUEUIL,PQ ST-ROMAIN,PQ	1,175.00 CA	947.24 227.76
22160 24/05/2024	SCOTTS CANADA LTD	ST-BONAVENTURE MIRAMICHI,NB	975.00 CA	800.00 175.00
22161 24/05/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	375.00 CA	288.69 86.31
22162 23/05/2024	SCOTTS DELHI	DELHI,ON ROCKY VIEW,AB	850.00 CA	650.00 200.00
22163 24/05/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22164 24/05/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22165 23/05/2024	EMBALLAGES AT	MIRABEL,PQ SAINT-HONORÉ-DE	875.00 CA	800.00 75.00
22166 29/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22167 30/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22168 31/05/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22169 27/05/2024	CAPMATIC	MONTREAL-NORD,PTQERREBONNE,PQ	285.00 CA	160.00 125.00
22170 27/05/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,650.00 CA	1,650.00 0.00
22171 30/05/2024	CAPMATIC	MONTREAL-NORD,PTQERREBONNE,PQ	240.00 CA	130.00 110.00
22172 30/05/2024	CAPMATIC	TERREBONNE,PQ MONTREAL-NORD,PQ	100.00 CA	75.00 25.00
22173 29/05/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,150.00 CA	900.00 250.00
