Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22239 18/07/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22240 18/07/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22241 19/07/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	250.00 CA	145.00 105.00
22242 25/07/2024	CAPMATIC	MONTREAL-NORD,PHQEBRON,KY	2,450.00 CA	2,000.00 450.00
22243 25/07/2024	CAPMATIC	MONTREAL-NORD,PHQEBRON,KY	2,450.00 CA	2,000.00 450.00
22244 26/07/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	115.00 35.00
22245 30/07/2024	CAPMATIC	MONTREAL-NORD,PCQLEVELAND,TN	3,400.00 CA	2,900.00 500.00
22246 31/07/2024	CAPMATIC	MONTREAL-NORD,PCQLEVELAND,TN	4,600.00 CA	3,800.00 800.00
22247 01/08/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,350.00 CA	1,100.00 250.00
22248 07/08/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22249 08/08/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	115.00 35.00
22250 08/08/2024	DEXTER	LONGUEUIL,PQ ST-DENIS DE BRMPTON	340.00 CA	240.00 100.00
22251 12/08/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,350.00 CA	1,100.00 250.00
22252 13/08/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,350.00 CA	1,100.00 250.00
22253 14/08/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	1,350.00 CA	1,100.00 250.00
22254 09/08/2024	DEXTER	LONGUEUIL,PQ SAINT-ROBERT,PQ	250.00 CA	175.00 75.00
22255 13/08/2024	DEXTER	LONGUEUIL,PQ VAL DES SOURCES	775.00 CA	600.00 175.00
22256 13/08/2024	DEXTER	LONGUEUIL,PQ DRUMMONDVILLE,PQ	875.00 CA	700.00 175.00
22257 14/08/2024	CAPMATIC	MONTREAL-NORD,PSQT-LAURENT,PQ	150.00 CA	115.00 35.00
22258 14/08/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,300.00 CA	1,100.00 200.00
22259 14/08/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22260 14/08/2024	EMBALLAGES AT	MIRABEL,PQ SAINT-PAMPHILE,PQ	975.00 CA	800.00 175.00
22261 16/08/2024	CAPMATIC	ST-LAURENT,PQ MONTREAL-NORD,PQ	150.00 CA	115.00 35.00
22263 20/08/2024	CAPMATIC	DORVAL,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22264 21/08/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	225.00 CA	130.00 95.00
22265 21/08/2024	EMBALLAGES AT	MIRABEL,PQ AMOS,PQ	410.00 CA	350.00 60.00
22266 21/08/2024	DEXTER	LONGUEUIL,PQ MONTMAGNY,PQ	1,050.00 CA	750.00 300.00
22267 23/08/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22268 28/08/2024	ENGRAIS McINNES	GOWANSTOWN,ONSTANSTEAD,PQ	1,450.00 CA	1,000.00 450.00
22269 28/08/2024	ENGRAIS McINNES	GOWANSTOWN,ONSTANSTEAD,PQ	1,450.00 CA	1,000.00 450.00
22271 30/08/2024	CAPMATIC	MONTREAL-NORD,PHQEBRON,KY	3,500.00 CA	2,800.00 700.00
22272 03/09/2024	CAPMATIC	DORVAL,PQ MONTREAL-NORD,PQ	150.00 CA	115.00 35.00
22273 03/09/2024	EMBALLAGES AT	MIRABEL,PQ RIVIERE-HEVA,PQ	430.00 CA	350.00 80.00
22274 03/09/2024	DEXTER	LONGUEUIL,PQ MONTMAGNY,PQ	850.00 CA	650.00 200.00
